source	target	number_of_paths	edge_type	edge_value	edge_count
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	transcription from RNA polymerase II promoter::GO:0006366_involved in_NFE2L1::NCBIGene:4779	28
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_Glucose intolerance::HP:0000833	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Glucose intolerance::HP:0000833_has phenotype_CAV1::NCBIGene:857	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::MGI:102709	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	Cav1::MGI:102709_is part of_protein complex::GO:0043234	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	protein complex::GO:0043234_is part of_NFE2L1::NCBIGene:4779	32
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Jun::MGI:96646_in 1 to 1 orthology relationship with_JUN::NCBIGene:3725	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	JUN::NCBIGene:3725_involved in_positive regulation of transcription from RNA polymerase II promoter::GO:0045944	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Jun::MGI:96646_in 1 to 1 orthology relationship with_Jun::RGD:2943	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	None	Jun::RGD:2943_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980_enables_NFE2L1::NCBIGene:4779	40
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	NFE2L2::NCBIGene:4780_involved in_cellular response to oxidative stress::GO:0034599	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	cellular response to oxidative stress::GO:0034599_involved in_NFE2L1::NCBIGene:4779	16
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	NFE2L2::NCBIGene:4780_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	NFE2L2::NCBIGene:4780_involved in_transcription from RNA polymerase II promoter::GO:0006366	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_behavior/neurological phenotype::MP:0005386	32
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Vcp::MGI:99919	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Vcp::MGI:99919_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	24
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	VCP::NCBIGene:7415_is part of_protein complex::GO:0043234	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	nfe2l2a::ZFIN:ZDB-GENE-030723-2_involved in_regulation of transcription from RNA polymerase II promoter::GO:0006357	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	regulation of transcription from RNA polymerase II promoter::GO:0006357_involved in_NFE2L1::NCBIGene:4779	36
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	FOS::NCBIGene:2353_involved in_regulation of transcription from RNA polymerase II promoter::GO:0006357	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	NFE2L2::NCBIGene:4780_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	NFE2L2::NCBIGene:4780_involved in_inflammatory response::GO:0006954	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	inflammatory response::GO:0006954_involved in_NFE2L1::NCBIGene:4779	16
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Fos::MGI:95574	20
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	FOS::NCBIGene:2353_involved in_inflammatory response::GO:0006954	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_decreased bone mineral content::MP:0010124	24
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Bach2::MGI:894679	24
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Bach2::MGI:894679_in 1 to 1 orthology relationship with_BACH2::NCBIGene:60468	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	BACH2::NCBIGene:60468_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	JUN::NCBIGene:3725_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	Vcp::MGI:99919_is part of_endoplasmic reticulum membrane::GO:0005789	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	endoplasmic reticulum membrane::GO:0005789_is part of_NFE2L1::NCBIGene:4779	32
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Bach2::MGI:894679_in 1 to 1 orthology relationship with_Bach2::RGD:1562865	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	None	Bach2::RGD:1562865_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	JUN::NCBIGene:3725_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Fos::MGI:95574_in 1 to 1 orthology relationship with_fosab::ZFIN:ZDB-GENE-031222-4	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	fosab::ZFIN:ZDB-GENE-031222-4_involved in_regulation of transcription from RNA polymerase II promoter::GO:0006357	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_decreased grip strength::MP:0010053	20
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	decreased grip strength::MP:0010053_has phenotype_Vcp::MGI:99919	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	FOS::NCBIGene:2353_involved in_positive regulation of transcription from RNA polymerase II promoter::GO:0045944	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_endocrine/exocrine gland phenotype::MP:0005379	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	24
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	EGFR::NCBIGene:1956_involved in_regulation of transcription from RNA polymerase II promoter::GO:0006357	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	BACH2::NCBIGene:60468_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Bach2::MGI:894679_in 1 to 1 orthology relationship with_bach2b::ZFIN:ZDB-GENE-041001-139	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	None	bach2b::ZFIN:ZDB-GENE-041001-139_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	EGFR::NCBIGene:1956_is part of_endoplasmic reticulum membrane::GO:0005789	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	VCP::NCBIGene:7415_enables_protein domain specific binding::GO:0019904	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	Vcp::MGI:99919_is part of_protein complex::GO:0043234	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	None	Nfe2l2::RGD:620360_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_hypoactivity::MP:0001402	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	hypoactivity::MP:0001402_has phenotype_Cav1::MGI:102709	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	16
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	CAV1::NCBIGene:857_is part of_endoplasmic reticulum membrane::GO:0005789	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	nfe2l2a::ZFIN:ZDB-GENE-030723-2_involved in_cellular response to oxidative stress::GO:0034599	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	bach2b::ZFIN:ZDB-GENE-041001-139_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_Dehydration::HP:0001944	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Dehydration::HP:0001944_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	VCP::NCBIGene:7415_is part of_endoplasmic reticulum membrane::GO:0005789	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	Vcp::MGI:99919_enables_protein domain specific binding::GO:0019904	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	decreased grip strength::MP:0010053_has phenotype_Cav1::MGI:102709	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Dehydration::HP:0001944_has phenotype_AQP2::NCBIGene:359	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::MGI:1096865	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	Aqp2::MGI:1096865_is part of_protein complex::GO:0043234	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	involved in	NFE2L2::NCBIGene:4780_involved in_positive regulation of transcription from RNA polymerase II promoter::GO:0045944	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	enables	bach2b::ZFIN:ZDB-GENE-041001-139_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	CAV1::NCBIGene:857_is part of_protein complex::GO:0043234	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Aqp1::MGI:103201_has phenotype_Lethargy::HP:0001254	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	has phenotype	Lethargy::HP:0001254_has phenotype_FBXW7::NCBIGene:55294	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	in 1 to 1 orthology relationship with	FBXW7::NCBIGene:55294_in 1 to 1 orthology relationship with_Fbxw7::MGI:1354695	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	264	is part of	Fbxw7::MGI:1354695_is part of_protein complex::GO:0043234	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	in 1 to 1 orthology relationship with	AQP1::NCBIGene:358_in 1 to 1 orthology relationship with_Aqp1::MGI:103201	12
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	has phenotype	Aqp1::MGI:103201_has phenotype_decreased grip strength::MP:0010053	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	has phenotype	decreased grip strength::MP:0010053_has phenotype_Vcp::MGI:99919	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	in 1 to 1 orthology relationship with	Vcp::MGI:99919_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	involved in	VCP::NCBIGene:7415_involved in_protein folding::GO:0006457	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	involved in	protein folding::GO:0006457_involved in_ENGASE::NCBIGene:64772	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	has phenotype	Aqp1::MGI:103201_has phenotype_behavior/neurological phenotype::MP:0005386	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Vcp::MGI:99919	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	has phenotype	Aqp1::MGI:103201_has phenotype_Dehydration::HP:0001944	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	has phenotype	Dehydration::HP:0001944_has phenotype_AQP2::NCBIGene:359	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	in 1 to 1 orthology relationship with	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::MGI:1096865	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	is part of	Aqp2::MGI:1096865_is part of_lysosome::GO:0005764	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	12	is part of	lysosome::GO:0005764_is part of_ENGASE::NCBIGene:64772	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	AQP1::NCBIGene:358_in 1 to 1 orthology relationship with_Aqp1::MGI:103201	1548
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_decreased urine osmolality::MP:0002988	264
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp4::MGI:107387	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	360
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	Source	AQP4::NCBIGene:361_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	Source	Passive transport by Aquaporins::REACT:R-HSA-432047_Source_AQP3::NCBIGene:360	124
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_endocrine/exocrine gland phenotype::MP:0005379	168
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp4::MGI:107387	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	Source	AQP4::NCBIGene:361_Source_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040_involved in_AQP3::NCBIGene:360	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_Dehydration::HP:0001944	164
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Dehydration::HP:0001944_has phenotype_Aqp2::MGI:1096865	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_AQP2::NCBIGene:359	256
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	Source	AQP2::NCBIGene:359_Source_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	Source	Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040_Source_AQP3::NCBIGene:360	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_vision/eye phenotype::MP:0005391	156
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp4::MGI:107387	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	is part of	AQP4::NCBIGene:361_is part of_basolateral plasma membrane::GO:0016323	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	is part of	basolateral plasma membrane::GO:0016323_is part of_AQP3::NCBIGene:360	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_Elevated tissue non-specific alkaline phosphatase::HP:0010679	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Elevated tissue non-specific alkaline phosphatase::HP:0010679_has phenotype_Aqp3::MGI:1333777	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_aqp3b::ZFIN:ZDB-GENE-040724-66	64
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	aqp3b::ZFIN:ZDB-GENE-040724-66_involved in_transport::GO:0006810	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	transport::GO:0006810_involved in_AQP3::NCBIGene:360	108
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp11::MGI:1913583	36
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_AQP11::NCBIGene:282679	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	AQP11::NCBIGene:282679_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	Passive transport by Aquaporins::REACT:R-HSA-432047_involved in_AQP3::NCBIGene:360	124
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_abnormal renal water transport::MP:0011443	116
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp3::MGI:1333777	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_Aqp3::RGD:68428	256
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp3::RGD:68428_None_cellular response to hypoxia::GO:0071456	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	cellular response to hypoxia::GO:0071456_involved in_AQP3::NCBIGene:360	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp5::MGI:106215	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_Aqp5::RGD:2144	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp5::RGD:2144_None_odontogenesis::GO:0042476	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	odontogenesis::GO:0042476_involved in_AQP3::NCBIGene:360	64
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_increased blood osmolality::MP:0008997	116
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	increased blood osmolality::MP:0008997_has phenotype_Aqp3::MGI:1333777	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp3::RGD:68428_None_odontogenesis::GO:0042476	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_decreased bone mineral content::MP:0010124	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Aqp3::MGI:1333777	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp3::RGD:68428_None_cellular response to oxygen-glucose deprivation::GO:0090650	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	cellular response to oxygen-glucose deprivation::GO:0090650_involved in_AQP3::NCBIGene:360	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	AQP4::NCBIGene:361_involved in_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp2::MGI:1096865	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_Aqp2::RGD:2142	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp2::RGD:2142_None_glycerol transport::GO:0015793	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	glycerol transport::GO:0015793_involved in_AQP3::NCBIGene:360	80
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_aqp4::ZFIN:ZDB-GENE-040724-152	72
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	is part of	aqp4::ZFIN:ZDB-GENE-040724-152_is part of_basolateral plasma membrane::GO:0016323	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp5::MGI:106215	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_AQP5::NCBIGene:362	144
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	AQP5::NCBIGene:362_involved in_excretion::GO:0007588	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	excretion::GO:0007588_involved in_AQP3::NCBIGene:360	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_behavior/neurological phenotype::MP:0005386	124
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp4::MGI:107387	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_Functional respiratory abnormality::HP:0002795	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Functional respiratory abnormality::HP:0002795_has phenotype_Nfe2l2::MGI:108420	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	NFE2L2::NCBIGene:4780_involved in_cellular response to hypoxia::GO:0071456	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp2::RGD:2142_None_response to calcium ion::GO:0051592	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	response to calcium ion::GO:0051592_involved in_AQP3::NCBIGene:360	72
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	AQP2::NCBIGene:359_involved in_glycerol transport::GO:0015793	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_Behavioral abnormality::HP:0000708	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Behavioral abnormality::HP:0000708_has phenotype_Nfe2l2::MGI:108420	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Nfe2l2::RGD:620360_None_cellular response to hypoxia::GO:0071456	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_nervous system phenotype::MP:0003631	88
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Aqp4::MGI:107387	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	AQP4::NCBIGene:361_involved in_Vasopressin-regulated water reabsorption::KEGG-path:maphsa04962	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	Vasopressin-regulated water reabsorption::KEGG-path:maphsa04962_involved in_AQP3::NCBIGene:360	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp3::RGD:68428_None_glycerol transport::GO:0015793	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Aqp1::MGI:103201_has phenotype_hearing/vestibular/ear phenotype::MP:0005377	80
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp5::MGI:106215	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp3::MGI:1333777	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	Dehydration::HP:0001944_has phenotype_Avp::MGI:88121	36
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	72
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	AVP::NCBIGene:551_involved in_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	None	Aqp2::RGD:2142_None_water transport::GO:0006833	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	involved in	water transport::GO:0006833_involved in_AQP3::NCBIGene:360	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp5::MGI:106215	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	Source	AQP5::NCBIGene:362_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp4::MGI:107387	76
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1548	has phenotype	increased blood osmolality::MP:0008997_has phenotype_Aqp2::MGI:1096865	76
