source	target	paths_count	relation_1	node_2	relation_2	node_3	relation_3	node_4	relation_4	node_5	relation_5	node_6	relation_6	metapaths_count
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	32	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	20
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	32	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	4
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	32	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	4
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	32	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	4
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	168
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	160
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	116
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	48
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	36
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	24
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	24
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	600	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	24
